Trial,participant_id,Block,TACS,Stimulus_name,fMRI_scan_trigger_time,Stimulus_onset,Button,Response,RT,TACS_Stimulus_Phase
104,sub-035,7,aph40Hz,LE_highF3_RE_amb,365888,367662,2,da,715,270
105,sub-035,7,aph40Hz,LE_highF3_RE_amb,368888,370645,2,da,612,30
106,sub-035,7,aph40Hz,LE_highF3_RE_amb,371887,373666,2,da,523,330
107,sub-035,7,aph40Hz,LE_lowF3_RE_ga,374887,376645,3,ga,627,30
108,sub-035,7,aph40Hz,no_stimulus,377887,0,0,NaN,0,30
109,sub-035,7,aph40Hz,LE_highF3_RE_amb,380887,382666,2,da,609,330
110,sub-035,7,aph40Hz,LE_lowF3_RE_amb,383887,385645,0,NaN,0,30
111,sub-035,7,aph40Hz,LE_highF3_RE_amb,386887,388649,2,da,514,90
112,sub-035,7,aph40Hz,no_stimulus,389887,0,0,NaN,0,90
113,sub-035,7,aph40Hz,LE_lowF3_RE_amb,392887,394657,2,da,650,210
114,sub-035,7,aph40Hz,no_stimulus,395887,0,0,NaN,0,210
115,sub-035,7,aph40Hz,LE_highF3_RE_amb,398887,400657,2,da,501,210
116,sub-035,7,aph40Hz,LE_lowF3_RE_ga,401887,403661,3,ga,553,270
117,sub-035,7,aph40Hz,LE_lowF3_RE_amb,404887,406653,3,ga,385,150
118,sub-035,7,aph40Hz,no_stimulus,407887,0,0,NaN,0,150
119,sub-035,7,aph40Hz,LE_lowF3_RE_amb,410887,412653,2,da,752,150
120,sub-035,7,aph40Hz,LE_highF3_RE_amb,413886,415665,2,da,660,330
121,sub-035,7,aph40Hz,LE_lowF3_RE_amb,416886,418649,3,ga,578,90
122,sub-035,7,aph40Hz,LE_lowF3_RE_ga,419886,421653,3,ga,548,150
123,sub-035,7,aph40Hz,no_stimulus,422886,0,0,NaN,0,150
124,sub-035,7,aph40Hz,LE_highF3_RE_amb,425886,427661,2,da,584,270
125,sub-035,7,aph40Hz,LE_lowF3_RE_ga,428886,430644,3,ga,524,30
126,sub-035,7,aph40Hz,LE_lowF3_RE_ga,431886,433661,3,ga,628,270
127,sub-035,7,aph40Hz,no_stimulus,434886,0,0,NaN,0,270
128,sub-035,7,aph40Hz,no_stimulus,437886,0,0,NaN,0,270
1,sub-035,8,Sham,no_stimulus,45144,0,0,NaN,0,0
2,sub-035,8,Sham,no_stimulus,48144,0,0,NaN,0,0
3,sub-035,8,Sham,LE_lowF3_RE_ga,51144,52899,3,ga,580,30
4,sub-035,8,Sham,LE_highF3_RE_da,54144,55903,2,da,534,90
5,sub-035,8,Sham,LE_lowF3_RE_ga,57144,58916,3,ga,526,270
6,sub-035,8,Sham,no_stimulus,60144,0,0,NaN,0,270
7,sub-035,8,Sham,LE_highF3_RE_amb,63144,64911,2,da,751,210
8,sub-035,8,Sham,LE_highF3_RE_amb,66144,67899,2,da,570,30
9,sub-035,8,Sham,LE_lowF3_RE_amb,69144,70911,3,ga,502,210
10,sub-035,8,Sham,no_stimulus,72144,0,0,NaN,0,210
11,sub-035,8,Sham,LE_lowF3_RE_amb,75144,76899,3,ga,708,30
12,sub-035,8,Sham,LE_highF3_RE_amb,78143,79903,2,da,837,90
13,sub-035,8,Sham,LE_lowF3_RE_ga,81143,82903,3,ga,688,90
14,sub-035,8,Sham,no_stimulus,84143,0,0,NaN,0,90
15,sub-035,8,Sham,LE_lowF3_RE_amb,87143,88911,3,ga,631,210
16,sub-035,8,Sham,LE_highF3_RE_amb,90143,91919,2,da,503,330
17,sub-035,8,Sham,LE_lowF3_RE_amb,93143,94907,3,ga,551,150
18,sub-035,8,Sham,LE_lowF3_RE_ga,96143,97919,3,ga,560,330
19,sub-035,8,Sham,no_stimulus,99143,0,0,NaN,0,330
20,sub-035,8,Sham,LE_lowF3_RE_amb,102143,103907,3,ga,547,150
21,sub-035,8,Sham,LE_highF3_RE_da,105143,106898,2,da,611,30
22,sub-035,8,Sham,LE_lowF3_RE_amb,108143,109898,3,ga,574,30
23,sub-035,8,Sham,no_stimulus,111143,0,0,NaN,0,30
24,sub-035,8,Sham,LE_highF3_RE_amb,114143,115906,2,da,606,150
25,sub-035,8,Sham,no_stimulus,117142,0,0,NaN,0,150
26,sub-035,8,Sham,LE_highF3_RE_amb,120142,121919,2,da,503,330
27,sub-035,8,Sham,LE_lowF3_RE_amb,123142,124919,3,ga,557,330
28,sub-035,8,Sham,LE_highF3_RE_da,126142,127919,2,da,531,330
29,sub-035,8,Sham,LE_highF3_RE_da,129142,130898,2,da,503,30
30,sub-035,8,Sham,no_stimulus,132142,0,0,NaN,0,30
31,sub-035,8,Sham,LE_highF3_RE_amb,135142,136918,2,da,595,330
32,sub-035,8,Sham,LE_highF3_RE_da,138142,139914,2,da,586,270
33,sub-035,8,Sham,no_stimulus,141142,0,0,NaN,0,270
34,sub-035,8,Sham,LE_highF3_RE_amb,144142,145902,2,da,603,90
35,sub-035,8,Sham,LE_lowF3_RE_amb,147142,148906,3,ga,487,150
36,sub-035,8,Sham,no_stimulus,150142,0,0,NaN,0,150
37,sub-035,8,Sham,LE_lowF3_RE_amb,153142,154906,3,ga,547,150
38,sub-035,8,Sham,LE_highF3_RE_amb,156142,157902,2,da,497,90
39,sub-035,8,Sham,LE_highF3_RE_amb,159141,160897,2,da,709,30
40,sub-035,8,Sham,LE_lowF3_RE_ga,162141,163897,3,ga,522,30
41,sub-035,8,Sham,no_stimulus,165141,0,0,NaN,0,30
42,sub-035,8,Sham,LE_lowF3_RE_amb,168141,169901,3,ga,436,90
43,sub-035,8,Sham,no_stimulus,171141,0,0,NaN,0,90
44,sub-035,8,Sham,LE_highF3_RE_amb,174141,175914,2,da,637,270
45,sub-035,8,Sham,no_stimulus,177141,0,0,NaN,0,270
46,sub-035,8,Sham,LE_highF3_RE_amb,180141,181905,2,da,578,150
47,sub-035,8,Sham,LE_highF3_RE_da,183141,184914,2,da,516,270
48,sub-035,8,Sham,no_stimulus,186141,0,0,NaN,0,270
49,sub-035,8,Sham,LE_highF3_RE_amb,189141,190897,2,da,465,30
50,sub-035,8,Sham,LE_highF3_RE_da,192141,193918,2,da,455,330
51,sub-035,8,Sham,no_stimulus,195141,0,0,NaN,0,330
52,sub-035,8,Sham,LE_lowF3_RE_amb,198140,199905,3,ga,591,150
53,sub-035,8,Sham,LE_highF3_RE_da,201140,202909,2,da,516,210
54,sub-035,8,Sham,no_stimulus,204140,0,0,NaN,0,210
55,sub-035,8,Sham,LE_lowF3_RE_amb,207140,208896,3,ga,802,30
56,sub-035,8,Sham,LE_highF3_RE_amb,210140,211905,2,da,590,150
57,sub-035,8,Sham,LE_lowF3_RE_ga,213140,214913,3,ga,708,270
58,sub-035,8,Sham,LE_highF3_RE_amb,216140,217909,2,da,583,210
59,sub-035,8,Sham,no_stimulus,219140,0,0,NaN,0,210
60,sub-035,8,Sham,LE_highF3_RE_amb,222140,223900,2,da,685,90
61,sub-035,8,Sham,no_stimulus,225140,0,0,NaN,0,90
62,sub-035,8,Sham,LE_lowF3_RE_amb,228140,229913,3,ga,713,270
63,sub-035,8,Sham,LE_lowF3_RE_ga,231140,232917,3,ga,562,330
64,sub-035,8,Sham,no_stimulus,234139,0,0,NaN,0,330
65,sub-035,8,Sham,LE_highF3_RE_amb,237139,238908,2,da,645,210
66,sub-035,8,Sham,LE_highF3_RE_da,240139,241904,2,da,601,150
67,sub-035,8,Sham,no_stimulus,243139,0,0,NaN,0,150
68,sub-035,8,Sham,LE_lowF3_RE_amb,246139,247912,3,ga,540,270
69,sub-035,8,Sham,LE_lowF3_RE_amb,249139,250908,3,ga,561,210
70,sub-035,8,Sham,LE_highF3_RE_da,252139,253900,2,da,545,90
71,sub-035,8,Sham,no_stimulus,255139,0,0,NaN,0,90
72,sub-035,8,Sham,LE_lowF3_RE_amb,258139,259896,3,ga,593,30
73,sub-035,8,Sham,LE_highF3_RE_amb,261139,262904,2,da,566,150
74,sub-035,8,Sham,no_stimulus,264139,0,0,NaN,0,150
75,sub-035,8,Sham,LE_highF3_RE_amb,267139,268916,2,da,722,330
76,sub-035,8,Sham,LE_lowF3_RE_amb,270139,271912,3,ga,492,270
77,sub-035,8,Sham,LE_lowF3_RE_ga,273139,274904,3,ga,574,150
78,sub-035,8,Sham,LE_lowF3_RE_amb,276138,277899,3,ga,422,90
79,sub-035,8,Sham,LE_highF3_RE_amb,279138,280912,2,da,666,270
80,sub-035,8,Sham,no_stimulus,282138,0,0,NaN,0,270
81,sub-035,8,Sham,LE_lowF3_RE_amb,285138,286899,3,ga,567,90
82,sub-035,8,Sham,no_stimulus,288138,0,0,NaN,0,90
83,sub-035,8,Sham,LE_lowF3_RE_amb,291138,292908,3,ga,583,210
84,sub-035,8,Sham,LE_lowF3_RE_ga,294138,295903,3,ga,404,150
85,sub-035,8,Sham,no_stimulus,297138,0,0,NaN,0,150
86,sub-035,8,Sham,LE_lowF3_RE_amb,300138,301916,3,ga,525,330
87,sub-035,8,Sham,LE_lowF3_RE_ga,303138,304907,3,ga,488,210
88,sub-035,8,Sham,LE_lowF3_RE_ga,306138,307907,3,ga,503,210
89,sub-035,8,Sham,LE_highF3_RE_amb,309138,310911,3,ga,442,270
90,sub-035,8,Sham,no_stimulus,312138,0,0,NaN,0,270
91,sub-035,8,Sham,LE_highF3_RE_amb,315138,316903,2,da,504,150
92,sub-035,8,Sham,no_stimulus,318137,0,0,NaN,0,150
93,sub-035,8,Sham,LE_lowF3_RE_amb,321137,322899,3,ga,629,90
94,sub-035,8,Sham,no_stimulus,324137,0,0,NaN,0,90
95,sub-035,8,Sham,LE_lowF3_RE_amb,327137,328907,3,ga,458,210
96,sub-035,8,Sham,LE_highF3_RE_amb,330137,331907,2,da,771,210
97,sub-035,8,Sham,LE_lowF3_RE_amb,333137,334915,3,ga,616,330
98,sub-035,8,Sham,LE_lowF3_RE_ga,336137,337894,3,ga,532,30
99,sub-035,8,Sham,LE_lowF3_RE_amb,339137,340911,3,ga,614,270
100,sub-035,8,Sham,LE_highF3_RE_amb,342137,343915,2,da,532,330
101,sub-035,8,Sham,no_stimulus,345137,0,0,NaN,0,330
102,sub-035,8,Sham,LE_highF3_RE_amb,348137,349907,2,da,739,210
103,sub-035,8,Sham,LE_lowF3_RE_amb,351137,352898,3,ga,643,90
104,sub-035,8,Sham,no_stimulus,354136,0,0,NaN,0,90
105,sub-035,8,Sham,LE_highF3_RE_amb,357136,358894,2,da,744,30
106,sub-035,8,Sham,no_stimulus,360136,0,0,NaN,0,30
107,sub-035,8,Sham,LE_lowF3_RE_amb,363136,364915,3,ga,587,330
108,sub-035,8,Sham,no_stimulus,366136,0,0,NaN,0,330
109,sub-035,8,Sham,LE_lowF3_RE_amb,369136,370910,3,ga,884,270
110,sub-035,8,Sham,LE_lowF3_RE_amb,372136,373894,3,ga,531,30
111,sub-035,8,Sham,no_stimulus,375136,0,0,NaN,0,30
112,sub-035,8,Sham,LE_lowF3_RE_amb,378136,379914,3,ga,507,330
113,sub-035,8,Sham,LE_lowF3_RE_ga,381136,382898,3,ga,576,90
114,sub-035,8,Sham,LE_highF3_RE_da,384136,385902,2,da,535,150
115,sub-035,8,Sham,no_stimulus,387136,0,0,NaN,0,150
116,sub-035,8,Sham,LE_highF3_RE_amb,390136,391893,2,da,747,30
117,sub-035,8,Sham,no_stimulus,393135,0,0,NaN,0,30
118,sub-035,8,Sham,LE_highF3_RE_amb,396135,397910,2,da,571,270
119,sub-035,8,Sham,LE_highF3_RE_da,399135,400906,2,da,679,210
120,sub-035,8,Sham,no_stimulus,402135,0,0,NaN,0,210
121,sub-035,8,Sham,LE_highF3_RE_amb,405135,406910,2,da,587,270
122,sub-035,8,Sham,LE_highF3_RE_da,408135,409897,2,da,503,90
123,sub-035,8,Sham,no_stimulus,411135,0,0,NaN,0,90
124,sub-035,8,Sham,LE_highF3_RE_amb,414135,415897,2,da,531,90
125,sub-035,8,Sham,LE_highF3_RE_da,417135,418910,2,da,503,270
126,sub-035,8,Sham,LE_lowF3_RE_ga,420135,421914,3,ga,536,330
127,sub-035,8,Sham,no_stimulus,423135,0,0,NaN,0,330
128,sub-035,8,Sham,no_stimulus,426135,0,0,NaN,0,330
1,sub-036,1,iph40Hz,no_stimulus,65450,0,0,NaN,0,0
2,sub-036,1,iph40Hz,no_stimulus,68449,0,0,NaN,0,0
3,sub-036,1,iph40Hz,LE_lowF3_RE_ga,71449,73204,0,NaN,0,30
4,sub-036,1,iph40Hz,LE_lowF3_RE_ga,74449,76225,2,ga,763,330
5,sub-036,1,iph40Hz,LE_lowF3_RE_amb,77449,79204,2,ga,1011,30
6,sub-036,1,iph40Hz,LE_highF3_RE_da,80449,82213,3,da,760,150
7,sub-036,1,iph40Hz,no_stimulus,83449,0,0,NaN,0,150
8,sub-036,1,iph40Hz,LE_lowF3_RE_amb,86449,88221,2,ga,789,270
9,sub-036,1,iph40Hz,LE_lowF3_RE_ga,89449,91221,2,ga,745,270
10,sub-036,1,iph40Hz,no_stimulus,92449,0,0,NaN,0,270
11,sub-036,1,iph40Hz,LE_highF3_RE_amb,95449,97225,2,ga,727,330
12,sub-036,1,iph40Hz,LE_lowF3_RE_ga,98449,100225,0,NaN,0,330
13,sub-036,1,iph40Hz,no_stimulus,101449,0,0,NaN,0,330
14,sub-036,1,iph40Hz,LE_highF3_RE_amb,104449,106220,3,da,797,270
15,sub-036,1,iph40Hz,LE_highF3_RE_amb,107448,109208,3,da,1022,90
16,sub-036,1,iph40Hz,no_stimulus,110448,0,0,NaN,0,90
17,sub-036,1,iph40Hz,LE_lowF3_RE_amb,113448,115204,0,NaN,0,30
18,sub-036,1,iph40Hz,LE_lowF3_RE_ga,116448,118204,2,ga,812,30
19,sub-036,1,iph40Hz,LE_lowF3_RE_amb,119448,121224,3,da,928,330
20,sub-036,1,iph40Hz,no_stimulus,122448,0,0,NaN,0,330
21,sub-036,1,iph40Hz,LE_lowF3_RE_amb,125448,127216,2,ga,952,210
22,sub-036,1,iph40Hz,LE_highF3_RE_amb,128448,130220,0,NaN,0,270
23,sub-036,1,iph40Hz,LE_lowF3_RE_ga,131448,133212,2,ga,764,150
24,sub-036,1,iph40Hz,no_stimulus,134448,0,0,NaN,0,150
25,sub-036,1,iph40Hz,LE_lowF3_RE_amb,137448,139207,2,ga,1160,90
26,sub-036,1,iph40Hz,LE_lowF3_RE_ga,140448,142216,2,ga,671,210
27,sub-036,1,iph40Hz,no_stimulus,143448,0,0,NaN,0,210
28,sub-036,1,iph40Hz,LE_lowF3_RE_amb,146448,148216,0,NaN,0,210
29,sub-036,1,iph40Hz,LE_highF3_RE_amb,149447,151211,0,NaN,0,150
30,sub-036,1,iph40Hz,LE_highF3_RE_da,152447,154224,3,da,873,330
31,sub-036,1,iph40Hz,no_stimulus,155447,0,0,NaN,0,330
32,sub-036,1,iph40Hz,LE_highF3_RE_amb,158447,160215,3,da,775,210
33,sub-036,1,iph40Hz,no_stimulus,161447,0,0,NaN,0,210
34,sub-036,1,iph40Hz,LE_lowF3_RE_amb,164447,166207,2,ga,1014,90
35,sub-036,1,iph40Hz,no_stimulus,167447,0,0,NaN,0,90
36,sub-036,1,iph40Hz,LE_lowF3_RE_amb,170447,172211,2,ga,884,150
37,sub-036,1,iph40Hz,no_stimulus,173447,0,0,NaN,0,150
38,sub-036,1,iph40Hz,LE_highF3_RE_amb,176447,178211,3,da,641,150
39,sub-036,1,iph40Hz,no_stimulus,179447,0,0,NaN,0,150
40,sub-036,1,iph40Hz,LE_highF3_RE_amb,182447,184223,3,da,902,330
41,sub-036,1,iph40Hz,LE_lowF3_RE_ga,185447,187223,2,ga,876,330
42,sub-036,1,iph40Hz,LE_lowF3_RE_amb,188446,190223,3,da,872,330
43,sub-036,1,iph40Hz,LE_lowF3_RE_amb,191446,193211,0,NaN,0,150
44,sub-036,1,iph40Hz,LE_lowF3_RE_amb,194446,196215,3,da,877,210
45,sub-036,1,iph40Hz,LE_highF3_RE_da,197446,199215,3,da,743,210
46,sub-036,1,iph40Hz,no_stimulus,200446,0,0,NaN,0,210
47,sub-036,1,iph40Hz,LE_highF3_RE_amb,203446,205219,3,da,1101,270
48,sub-036,1,iph40Hz,no_stimulus,206446,0,0,NaN,0,270
49,sub-036,1,iph40Hz,LE_lowF3_RE_amb,209446,211210,3,da,876,150
50,sub-036,1,iph40Hz,LE_highF3_RE_amb,212446,214202,0,NaN,0,30
51,sub-036,1,iph40Hz,LE_highF3_RE_amb,215446,217214,3,da,712,210
52,sub-036,1,iph40Hz,LE_highF3_RE_da,218446,220206,3,da,971,90
53,sub-036,1,iph40Hz,no_stimulus,221446,0,0,NaN,0,90
54,sub-036,1,iph40Hz,LE_highF3_RE_amb,224446,226210,3,da,850,150
55,sub-036,1,iph40Hz,LE_highF3_RE_da,227445,229218,3,da,1021,270
56,sub-036,1,iph40Hz,LE_lowF3_RE_ga,230445,232218,2,ga,760,270
57,sub-036,1,iph40Hz,LE_highF3_RE_amb,233445,235222,3,da,633,330
58,sub-036,1,iph40Hz,LE_lowF3_RE_amb,236445,238202,3,da,809,30
59,sub-036,1,iph40Hz,no_stimulus,239445,0,0,NaN,0,30
60,sub-036,1,iph40Hz,LE_highF3_RE_amb,242445,244222,3,da,1085,330
61,sub-036,1,iph40Hz,LE_lowF3_RE_amb,245445,247210,3,da,624,150
62,sub-036,1,iph40Hz,no_stimulus,248445,0,0,NaN,0,150
63,sub-036,1,iph40Hz,LE_highF3_RE_amb,251445,253206,3,da,971,90
64,sub-036,1,iph40Hz,LE_highF3_RE_amb,254445,256222,3,da,861,330
65,sub-036,1,iph40Hz,LE_highF3_RE_da,257445,259214,3,da,989,210
66,sub-036,1,iph40Hz,LE_lowF3_RE_amb,260445,262214,0,NaN,0,210
67,sub-036,1,iph40Hz,LE_highF3_RE_amb,263445,265218,3,da,908,270
68,sub-036,1,iph40Hz,no_stimulus,266445,0,0,NaN,0,270
69,sub-036,1,iph40Hz,LE_lowF3_RE_amb,269444,271222,0,NaN,0,330
70,sub-036,1,iph40Hz,LE_lowF3_RE_ga,272444,274209,2,ga,633,150
71,sub-036,1,iph40Hz,no_stimulus,275444,0,0,NaN,0,150
72,sub-036,1,iph40Hz,LE_lowF3_RE_amb,278444,280209,0,NaN,0,150
73,sub-036,1,iph40Hz,no_stimulus,281444,0,0,NaN,0,150
74,sub-036,1,iph40Hz,LE_lowF3_RE_amb,284444,286222,3,da,827,330
75,sub-036,1,iph40Hz,LE_highF3_RE_da,287444,289205,3,da,1044,90
76,sub-036,1,iph40Hz,no_stimulus,290444,0,0,NaN,0,90
77,sub-036,1,iph40Hz,LE_lowF3_RE_amb,293444,295222,3,da,698,330
78,sub-036,1,iph40Hz,LE_highF3_RE_amb,296444,298201,3,da,770,30
79,sub-036,1,iph40Hz,LE_lowF3_RE_ga,299444,301205,2,ga,737,90
80,sub-036,1,iph40Hz,LE_lowF3_RE_amb,302444,304217,0,NaN,0,270
81,sub-036,1,iph40Hz,LE_highF3_RE_amb,305444,307205,3,da,869,90
82,sub-036,1,iph40Hz,LE_lowF3_RE_ga,308443,310200,0,NaN,0,30
83,sub-036,1,iph40Hz,no_stimulus,311443,0,0,NaN,0,30
84,sub-036,1,iph40Hz,LE_highF3_RE_amb,314443,316209,3,da,838,150
85,sub-036,1,iph40Hz,no_stimulus,317443,0,0,NaN,0,150
86,sub-036,1,iph40Hz,LE_highF3_RE_amb,320443,322213,2,ga,838,210
87,sub-036,1,iph40Hz,no_stimulus,323443,0,0,NaN,0,210
88,sub-036,1,iph40Hz,LE_highF3_RE_amb,326443,328204,0,NaN,0,90
89,sub-036,1,iph40Hz,LE_lowF3_RE_ga,329443,331204,0,NaN,0,90
90,sub-036,1,iph40Hz,no_stimulus,332443,0,0,NaN,0,90
91,sub-036,1,iph40Hz,LE_highF3_RE_amb,335443,337200,2,ga,664,30
92,sub-036,1,iph40Hz,LE_highF3_RE_amb,338443,340212,3,da,753,210
93,sub-036,1,iph40Hz,no_stimulus,341443,0,0,NaN,0,210
94,sub-036,1,iph40Hz,LE_lowF3_RE_amb,344443,346217,3,da,926,270
95,sub-036,1,iph40Hz,LE_highF3_RE_da,347443,349221,3,da,657,330
96,sub-036,1,iph40Hz,no_stimulus,350442,0,0,NaN,0,330
97,sub-036,1,iph40Hz,LE_highF3_RE_amb,353442,355216,3,da,606,270
98,sub-036,1,iph40Hz,LE_lowF3_RE_amb,356442,358204,3,da,983,90
99,sub-036,1,iph40Hz,LE_highF3_RE_da,359442,361216,3,da,556,270
100,sub-036,1,iph40Hz,no_stimulus,362442,0,0,NaN,0,270
101,sub-036,1,iph40Hz,LE_lowF3_RE_amb,365442,367212,3,da,754,210
102,sub-036,1,iph40Hz,no_stimulus,368442,0,0,NaN,0,210
103,sub-036,1,iph40Hz,LE_lowF3_RE_amb,371442,373200,3,da,601,30
104,sub-036,1,iph40Hz,LE_lowF3_RE_amb,374442,376204,3,da,766,90
105,sub-036,1,iph40Hz,LE_lowF3_RE_amb,377442,379216,3,da,967,270
106,sub-036,1,iph40Hz,LE_highF3_RE_amb,380442,382208,3,da,810,150
107,sub-036,1,iph40Hz,LE_highF3_RE_da,383442,385199,3,da,631,30
108,sub-036,1,iph40Hz,no_stimulus,386442,0,0,NaN,0,30
109,sub-036,1,iph40Hz,LE_lowF3_RE_amb,389441,391216,3,da,1070,270
110,sub-036,1,iph40Hz,LE_lowF3_RE_ga,392441,394212,2,ga,739,210
111,sub-036,1,iph40Hz,no_stimulus,395441,0,0,NaN,0,210
112,sub-036,1,iph40Hz,LE_highF3_RE_amb,398441,400212,0,NaN,0,210
113,sub-036,1,iph40Hz,no_stimulus,401441,0,0,NaN,0,210
114,sub-036,1,iph40Hz,LE_highF3_RE_amb,404441,406199,3,da,598,30
115,sub-036,1,iph40Hz,LE_highF3_RE_da,407441,409207,3,da,688,150
116,sub-036,1,iph40Hz,no_stimulus,410441,0,0,NaN,0,150
117,sub-036,1,iph40Hz,LE_lowF3_RE_amb,413441,415203,3,da,668,90
118,sub-036,1,iph40Hz,no_stimulus,416441,0,0,NaN,0,90
119,sub-036,1,iph40Hz,LE_highF3_RE_amb,419441,421199,3,da,946,30
120,sub-036,1,iph40Hz,LE_highF3_RE_da,422441,424199,0,NaN,0,30
121,sub-036,1,iph40Hz,no_stimulus,425441,0,0,NaN,0,30
122,sub-036,1,iph40Hz,LE_lowF3_RE_amb,428441,430199,3,da,581,30
123,sub-036,1,iph40Hz,no_stimulus,431440,0,0,NaN,0,30
124,sub-036,1,iph40Hz,LE_highF3_RE_amb,434440,436203,2,ga,558,90
125,sub-036,1,iph40Hz,LE_highF3_RE_da,437440,439207,3,da,658,150
126,sub-036,1,iph40Hz,LE_highF3_RE_da,440440,442215,3,da,716,270
127,sub-036,1,iph40Hz,no_stimulus,443440,0,0,NaN,0,270
128,sub-036,1,iph40Hz,no_stimulus,446440,0,0,NaN,0,270
1,sub-036,2,Sham,no_stimulus,51712,0,0,NaN,0,0
2,sub-036,2,Sham,no_stimulus,54712,0,0,NaN,0,0
3,sub-036,2,Sham,LE_lowF3_RE_ga,57712,59475,2,ga,1140,150
4,sub-036,2,Sham,LE_highF3_RE_da,60712,62480,3,da,703,210
5,sub-036,2,Sham,no_stimulus,63712,0,0,NaN,0,210
6,sub-036,2,Sham,LE_highF3_RE_amb,66712,68467,2,ga,573,30
7,sub-036,2,Sham,LE_highF3_RE_da,69712,71471,3,da,522,90
8,sub-036,2,Sham,no_stimulus,72712,0,0,NaN,0,90
9,sub-036,2,Sham,LE_lowF3_RE_amb,75712,77475,2,ga,540,150
10,sub-036,2,Sham,LE_highF3_RE_amb,78712,80483,2,ga,698,270
11,sub-036,2,Sham,LE_highF3_RE_amb,81712,83467,2,ga,723,30
12,sub-036,2,Sham,no_stimulus,84712,0,0,NaN,0,30
13,sub-036,2,Sham,LE_highF3_RE_amb,87711,89483,0,NaN,0,270
14,sub-036,2,Sham,LE_lowF3_RE_ga,90711,92467,2,ga,650,30
15,sub-036,2,Sham,no_stimulus,93711,0,0,NaN,0,30
16,sub-036,2,Sham,LE_lowF3_RE_amb,96711,98466,2,ga,885,30
17,sub-036,2,Sham,LE_highF3_RE_da,99711,101466,0,NaN,0,30
18,sub-036,2,Sham,no_stimulus,102711,0,0,NaN,0,30
19,sub-036,2,Sham,LE_highF3_RE_amb,105711,107475,0,NaN,0,150
20,sub-036,2,Sham,LE_lowF3_RE_amb,108711,110466,2,ga,776,30
21,sub-036,2,Sham,LE_highF3_RE_amb,111711,113470,2,ga,815,90
22,sub-036,2,Sham,LE_lowF3_RE_ga,114711,116466,2,ga,919,30
23,sub-036,2,Sham,no_stimulus,117711,0,0,NaN,0,30
24,sub-036,2,Sham,LE_highF3_RE_amb,120711,122487,2,ga,1060,330
25,sub-036,2,Sham,LE_highF3_RE_da,123711,125478,3,da,621,210
26,sub-036,2,Sham,no_stimulus,126711,0,0,NaN,0,210
27,sub-036,2,Sham,LE_highF3_RE_amb,129710,131470,2,ga,628,90
28,sub-036,2,Sham,LE_lowF3_RE_amb,132710,134470,2,ga,615,90
29,sub-036,2,Sham,no_stimulus,135710,0,0,NaN,0,90
30,sub-036,2,Sham,LE_highF3_RE_amb,138710,140478,2,ga,993,210
31,sub-036,2,Sham,no_stimulus,141710,0,0,NaN,0,210
32,sub-036,2,Sham,LE_lowF3_RE_amb,144710,146478,2,ga,765,210
33,sub-036,2,Sham,LE_lowF3_RE_ga,147710,149474,0,NaN,0,150
34,sub-036,2,Sham,LE_highF3_RE_amb,150710,152486,3,da,685,330
35,sub-036,2,Sham,no_stimulus,153710,0,0,NaN,0,330
36,sub-036,2,Sham,LE_lowF3_RE_amb,156710,158470,2,ga,779,90
37,sub-036,2,Sham,LE_lowF3_RE_amb,159710,161478,0,NaN,0,210
38,sub-036,2,Sham,LE_highF3_RE_amb,162710,164478,2,ga,632,210
39,sub-036,2,Sham,no_stimulus,165710,0,0,NaN,0,210
40,sub-036,2,Sham,LE_highF3_RE_amb,168709,170474,2,ga,580,150
41,sub-036,2,Sham,LE_highF3_RE_da,171709,173482,3,da,741,270
42,sub-036,2,Sham,LE_lowF3_RE_amb,174709,176465,2,ga,753,30
43,sub-036,2,Sham,LE_lowF3_RE_amb,177709,179474,3,da,782,150
44,sub-036,2,Sham,LE_highF3_RE_amb,180709,182465,0,NaN,0,30
45,sub-036,2,Sham,LE_highF3_RE_da,183709,185478,3,da,557,210
46,sub-036,2,Sham,LE_highF3_RE_da,186709,188469,3,da,681,90
47,sub-036,2,Sham,LE_highF3_RE_da,189709,191465,3,da,1088,30
48,sub-036,2,Sham,no_stimulus,192709,0,0,NaN,0,30
49,sub-036,2,Sham,LE_highF3_RE_amb,195709,197477,0,NaN,0,210
50,sub-036,2,Sham,LE_lowF3_RE_amb,198709,200477,0,NaN,0,210
51,sub-036,2,Sham,LE_lowF3_RE_ga,201709,203481,2,ga,1008,270
52,sub-036,2,Sham,LE_lowF3_RE_amb,204709,206473,2,ga,875,150
53,sub-036,2,Sham,no_stimulus,207708,0,0,NaN,0,150
54,sub-036,2,Sham,LE_lowF3_RE_amb,210708,212473,2,ga,655,150
55,sub-036,2,Sham,LE_highF3_RE_da,213708,215481,0,NaN,0,270
56,sub-036,2,Sham,LE_lowF3_RE_amb,216708,218485,0,NaN,0,330
57,sub-036,2,Sham,LE_highF3_RE_amb,219708,221485,2,ga,764,330
58,sub-036,2,Sham,no_stimulus,222708,0,0,NaN,0,330
59,sub-036,2,Sham,LE_lowF3_RE_amb,225708,227477,0,NaN,0,210
60,sub-036,2,Sham,LE_highF3_RE_da,228708,230473,3,da,713,150
61,sub-036,2,Sham,LE_lowF3_RE_amb,231708,233481,2,ga,735,270
62,sub-036,2,Sham,no_stimulus,234708,0,0,NaN,0,270
